id,from_id,date,text,post_id,owner_id,parents_stack,likes.can_like,likes.count,likes.user_likes,likes.can_publish,thread.count,thread.items,thread.can_post,thread.show_reply_button,attachments,deleted,thread.groups_can_post,reply_to_user,reply_to_comment,text_for_sentiment,sentiment_analysis_value,sentiment_analysis_score
9162947,647682361,1626186160,считать красивый,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,1.0,"[{'id': 9162954, 'from_id': 542175377, 'date': 1626186202, 'text': '[id647682361|Justina], если только глаза', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162947], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162947}]",True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626186160, 'id': 457781763, 'owner_id': -59780149, 'access_key': 'e0aeacd657056a0024', 'sizes': [{'height': 130, 'type': 'm', 'width': 104, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=104x130&quality=96&sign=550f0f5dccba3235fae0fa51b372451a&c_uniq_tag=FUKDn_goOVlcPlETW2L9qm7iV1mvint3X0-AG_e8Tfo&type=album'}, {'height': 162, 'type': 'o', 'width': 130, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=130x162&quality=96&sign=3541ae8808aa75d09a243e032e1dcef7&c_uniq_tag=V7kgO0M6lAkxcPDzIVgyGG2ew9GsCQBzfw3aLwJPUnc&type=album'}, {'height': 249, 'type': 'p', 'width': 200, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=200x249&quality=96&sign=b46858b1f976c07cd9a69dec4f58a0b7&c_uniq_tag=ZiCKxQgeDGQ1Q__scPHDn910Oaq9fueDhIzzks9joNk&type=album'}, {'height': 399, 'type': 'q', 'width': 320, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=320x399&quality=96&sign=a93d9d78e103fe1652445126f172c144&c_uniq_tag=B0KO6P48mc-8ceHC7nOhbcn-fKhqB2HqHl6z7-uInto&type=album'}, {'height': 635, 'type': 'r', 'width': 510, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=510x635&quality=96&sign=41e33ac8d8f9d95aa44c19b993f1922f&c_uniq_tag=MgONE4b_BR0x2Sxj8w_A1q5C4_z23Ka01mzVrsynV8Y&type=album'}, {'height': 75, 'type': 's', 'width': 60, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=60x75&quality=96&sign=c4673a5fed0a1db776881354699756dc&c_uniq_tag=V1qsUxmeIcm_YN05c8SpH9AGMVPuVhtliwvm1FurIc4&type=album'}, {'height': 604, 'type': 'x', 'width': 485, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=485x604&quality=96&sign=f9e67fb7a7805507681c186ac3f0556b&c_uniq_tag=QaWxb8RrU_jI_1X9Hf-Zp3yBo2cqLN6YlPKxYjOFAOk&type=album'}, {'height': 807, 'type': 'y', 'width': 648, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=648x807&quality=96&sign=b9fa3b349a7754b1d77e952b0a62369b&c_uniq_tag=1InwwEuZwLH0dI7lOadtIN6-SlNja0xtFaFeCCBOwZQ&type=album'}, {'height': 1064, 'type': 'z', 'width': 854, 'url': 'https://sun9-26.userapi.com/impg/UNszFSPfADBS3zSj9LoAOGOsYmxc1GY5t2XOYw/gqsRJOtCq4g.jpg?size=854x1064&quality=96&sign=1419005acb78ff4919a9d145f883648e&c_uniq_tag=6DoH2yGWgAvnU98lfTeD9PJfWssXOuJoUhNSWiUKEGM&type=album'}], 'text': '', 'user_id': 647682361, 'has_tags': False}}]",,,,,кто её считает красивой,NEUTRAL,0.8297843933105469
9162948,579038704,1626186160,мишуткин куколка,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,мишуткина куколка😌💞,NEUTRAL,0.8121050000190735
9162949,368545182,1626186167,эстер случайно,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,эстер не ты случайно,NEUTRAL,0.8278931379318237
9162952,625859193,1626186183,знать,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,,,,даже не знаю 😂😂😂,POSITIVE,0.8967226147651672
52507,29609323,1650523521,длительный стоять,52505.0,-57825647.0,[],1.0,7.0,0.0,1.0,0.0,[],True,True,,,True,,,если длительных то стоит,NEUTRAL,0.8281846642494202
52508,2762316,1650523640,прокат вообще ти леток выдерживать выбирать очень сложный маршрут такси ехать гора оттуда спускаться,52505.0,-57825647.0,[],1.0,3.0,0.0,1.0,7.0,"[{'id': 52516, 'from_id': 22790929, 'date': 1650524829, 'text': '[id2762316|Дмитрий], а на такси, вы до куда поднимаетесь?', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52508}, {'id': 52525, 'from_id': 2762316, 'date': 1650526740, 'text': '[id22790929|Юлия], До медовых водопадов и обратно пешком по ущелью реки Аликоновка, до села Элькуш и обратно по ущелью реки березовка, до поселка Нарзанный и обратно по ущелью реки Ольховка, до олимпийского комплекса и обратно через парк, до санатория Заря и обратно через парк', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 6, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 22790929, 'reply_to_comment': 52516}, {'id': 52541, 'from_id': 503906915, 'date': 1650531465, 'text': '[id2762316|Дмитрий], добрый день, скажите пожалуйста, есть ли такие маршруты, по которым может проехать небольшая детская коляска?)☺ Ребёнку 2 года', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52525}, {'id': 52549, 'from_id': 2762316, 'date': 1650535126, 'text': 'В парке есть. По ущельям если только недалеко', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52508}, {'id': 52567, 'from_id': 186813349, 'date': 1650545950, 'text': '[id2762316|Дмитрий], читаю и завидую! В моих мечтах так погулять. Здорово! 👍', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52525}, {'id': 52676, 'from_id': 1788720, 'date': 1650688315, 'text': '[id2762316|Дмитрий], а сколько примерно такси до медовых стоит от жд станции Кисловодск?', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52525}, {'id': 52686, 'from_id': 2762316, 'date': 1650690254, 'text': '[id22790929|Юлия],до посёлка нарезанный (можно и на автобусе) 150, до села Элькуш 250 - 300, До медовых водопадов 500 - 600.', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52508], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 22790929, 'reply_to_comment': 52516}]",True,True,,,True,,,есть прокат а вообще то  ти летка уже может и выдержать выбирать не очень сложные маршруты на такси ехать в гору и оттуда спускаться,NEGATIVE,0.7515497207641602
52512,166083058,1650524497,думать обязательно мясо возить очень удобный,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,1.0,"[{'id': 52522, 'from_id': 170482869, 'date': 1650526383, 'text': '[id166083058|Марина], мясо тут своё вкусное)', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52512], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 166083058, 'reply_to_comment': 52512}]",True,True,,,True,,,думаю обязательно мясо возим это очень удобно,POSITIVE,0.8845545649528503
52518,147859735,1650524911,спрашивать город прокат электросамокат рим брать экскурсия сигвей ветерок мысль стонать нога день обкатать достопримечательность красота результативность хороший настроение сочи прошлый лето знакомый активно пользоваться вид транспорт,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,6.0,"[{'id': 52520, 'from_id': 170482869, 'date': 1650525938, 'text': '[id147859735|Irina], Электро самокаты сейчас приравняли к транспортному средству. На него нужны права и передвигаться он может только по проезжей части. Вне парка!! Раньше были прокаты, на каждом шагу практически. Сейчас нет', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 4, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 147859735, 'reply_to_comment': 52518}, {'id': 52526, 'from_id': 2762316, 'date': 1650526794, 'text': '[id147859735|Irina], https://veloki.ru/', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'attachments': [{'type': 'link', 'link': {'url': 'https://veloki.ru/', 'caption': 'veloki.ru', 'description': 'Лучшая цена на прокат велосипедов в Кисловодске. Карта веломаршрутов по парку и окрестностям города. Электровелосипеды и электросамокаты.', 'is_favorite': False, 'photo': {'album_id': -26, 'date': 1650526794, 'id': 457393641, 'owner_id': 2000004628, 'sizes': [{'height': 130, 'type': 'm', 'width': 130, 'url': 'https://sun9-52.userapi.com/9plzi-mM-BX0DNFN4psprgDN0qG6cHwvfKFQoQ/A6Tv6O0dK_0.jpg'}, {'height': 260, 'type': 'p', 'width': 260, 'url': 'https://sun9-76.userapi.com/gDxviH25_hjXrm_HJ-17Ffa1RJfB1hZo5nYYfA/hPUqw1aHeps.jpg'}, {'height': 75, 'type': 's', 'width': 75, 'url': 'https://sun9-23.userapi.com/sLFQ1_NyYBn7vew2rY-4XCGEXc7z78LNuffpxA/ozMhQ6ZQO1o.jpg'}, {'height': 150, 'type': 'x', 'width': 150, 'url': 'https://sun9-36.userapi.com/ny4w7HWV7LJNctYXVCMIP55GRpG-Tl9oSYK_fw/t61zkjmGUnI.jpg'}], 'text': '', 'user_id': 100, 'has_tags': False}, 'title': 'Прокат велосипедов, электросамокатов и электровелосипедов в Кисловодске ~ ВелоКи'}}], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 147859735, 'reply_to_comment': 52518}, {'id': 52536, 'from_id': 147859735, 'date': 1650529449, 'text': '[id2762316|Дмитрий], спасибо! Сохраню себе!', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52526}, {'id': 52537, 'from_id': 147859735, 'date': 1650530052, 'text': '[id170482869|Наталья], я читала, что подобные правила распространяются на самокаты определенной мощности. То есть не все самокаты транспортные средства. Осмотримся на месте))!', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 170482869, 'reply_to_comment': 52520}, {'id': 52543, 'from_id': 170482869, 'date': 1650531614, 'text': '[id147859735|Irina], Ну по крайней мере в прошлом году было много прокатов, в этом году пока ни одного не видела. Посмотрим)', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 147859735, 'reply_to_comment': 52537}, {'id': 52584, 'from_id': 19686109, 'date': 1650552195, 'text': '[id170482869|Наталья], и слава Богу. А то идёшь и оглядываешься, как бы не сбил кто', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52518], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 170482869, 'reply_to_comment': 52520}]",True,True,,,True,,,как раз хотела спросить об этом в городе есть прокат электросамокатов в риме брали экскурсии на сигвеях с ветерком и без мыслей о стонущих ногах за один день обкатали все достопримечательности красота результативность и хорошее настроение  в сочи прошлым летом знакомый тоже активно пользовался этим видом транспорта,POSITIVE,0.9643312096595764
52521,2966255,1650526101,обязательно !!!,52505.0,-57825647.0,[],1.0,1.0,0.0,1.0,0.0,[],True,True,,,True,,,обязательно,NEUTRAL,0.8274333477020264
52523,170482869,1650526467,ти леток гулять нужно .. самокат телефон .. выдерживать пеший прогулка ??,52505.0,-57825647.0,[],1.0,14.0,0.0,1.0,0.0,[],True,True,,,True,,,может ти летке побольше гулять нужно без самокатов и телефонов если он не выдерживает пеших прогулок,NEUTRAL,0.8298166990280151
52527,2762316,1650526822,разный сложность маршрут,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,True,,,у нас есть разные по сложности маршруты,NEUTRAL,0.8298803567886353
52528,2762316,1650526861,сын ми год ходить поход час гора,52505.0,-57825647.0,[],1.0,8.0,0.0,1.0,5.0,"[{'id': 52566, 'from_id': 186813349, 'date': 1650545858, 'text': '[id2762316|Дмитрий], а ещё замечено, что можешь уйти очень далеко, протопать весь день по парку и нисколько не устать! Вот, что значит здравница! Не то, что дома- до магазина доплелся, а назад ножки не идут 😊. Вы молодцы! Прям завидую вам! Мы тоже любим много ходить. Особенно в Кисловодске.', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 5, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52528}, {'id': 52568, 'from_id': 2762316, 'date': 1650546318, 'text': '[id186813349|Татьяна], Ну усталость будет, но усталость приятная', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 186813349, 'reply_to_comment': 52566}, {'id': 52570, 'from_id': 186813349, 'date': 1650546459, 'text': '[id2762316|Дмитрий], а утром- как огурец! 😊 В Домбае на десятки километров уходили, плюс обратная дорога, на следующий день опять в поход. Всё-таки это места у вас такие👍', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52568}, {'id': 52571, 'from_id': 2762316, 'date': 1650546633, 'text': '[id186813349|Татьяна], горы заряжают энергией. и пока в горах и пока идешь силы не покинут. я как то прошел 20 км и нашел минеральную реку. Искупался, взбодрился и потом еще прошел 25 км', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 2, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 186813349, 'reply_to_comment': 52570}, {'id': 52572, 'from_id': 186813349, 'date': 1650546659, 'text': 'Здорово!', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52528], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 2762316, 'reply_to_comment': 52528}]",True,True,,,True,,,мой сын с ми лет со мной ходит в походы по  часов в горы,NEUTRAL,0.6980669498443604
52551,210197886,1650535709,надеяться парк испоганивать самокат,52505.0,-57825647.0,[],1.0,2.0,0.0,1.0,0.0,[],True,True,,,True,,,надеюсь парк не испоганят самокатами,NEUTRAL,0.8297623991966248
52562,53315004,1650540960,стоять !!!,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,True,,,конечно стоит,NEUTRAL,0.7965362668037415
52565,32165877,1650543863,нужный автор врач странный теория прогулка выдерживать выдерживать самокат электросамокат  ((((   идеал правильно запрещать автор компания самокатчик поездка среди человек существовать ничто отвратительный человек самокат хотя плохой человек подросток ездить среди пешеход,52505.0,-57825647.0,[],1.0,10.0,0.0,1.0,1.0,"[{'id': 52569, 'from_id': 2762316, 'date': 1650546390, 'text': '[id32165877|Станислав], не понимаю езду на самокатах. А вот на велосипедах приветствую', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52565], 'likes': {'can_like': 1, 'count': 3, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 32165877, 'reply_to_comment': 52565}]",True,True,,,True,,,нужен автору врач странные теории что прогулки такие которые надо выдерживать а кто не выдерживает тому самокат электросамокат   в идеале правильно запретить автору и всей его компании самокатчиков поездки среди людей не существует ничего более отвратительного чем люди на самокатах хотя да есть хуже людей подростки ездящие среди пешеходов,NEGATIVE,0.7513826489448547
52576,34449345,1650550229,главное самокатом улетать крутой обрыв спуск пешком надежный человек дорожка узкий самокат явно мешать прохожий вверх самокат сложно вниз опасно лавочка отдых,52505.0,-57825647.0,[],1.0,2.0,0.0,1.0,0.0,[],True,True,,,True,,,главное что бы с самокатом не улетел в крутых обрывов и спусков пешком надёжнее да и там много людей дорожки узкие самокат явно будет мешать прохожим вверх на самокате сложно вниз опасно есть много лавочек для отдыха,NEUTRAL,0.8198416829109192
52577,34449345,1650550430,правило парк почитать видеть ограничение всякий самокат велик видеть,52505.0,-57825647.0,[],1.0,2.0,0.0,1.0,0.0,[],True,True,,,True,,,ещё надо правила парка почитать там видела ограничения всякие и ни одного на самокате или велике не видела ни разу,NEUTRAL,0.7791476845741272
52587,429758129,1650557976,самокат электросамокат проблематичный парк както видеть ребенок горка лететь крик родитель сверху бежать вверх подниматься мужчина помогать удерживать дочь год км рассекать ничто ныть,52505.0,-57825647.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,True,,,на самокате и уж тем более электросамокате  проблематично в парке будет както видела как ребенок с горки летел с криками родители сверху бежали хорошо вверх поднимался мужчина и помог удержать моя дочь с  лет по  км рассекает и ничего ни разу не ныла,POSITIVE,0.970415472984314
52595,461742059,1650567814,год подросток пешком ходить разучиваться хрен кисловодск самокат дорога следить окружающий красота любоваться чреватый последствие везде спуск емы,52505.0,-57825647.0,[],1.0,3.0,0.0,1.0,1.0,"[{'id': 52597, 'from_id': 379927556, 'date': 1650569683, 'text': '[id461742059|Ирина], и лестниц довольно много', 'post_id': 52505, 'owner_id': -57825647, 'parents_stack': [52595], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 461742059, 'reply_to_comment': 52595}]",True,True,,,True,,,что в  лет подросток пешком ходить разучился на хрена в кисловодске самокат то ли за дорогой на нем следить то ли окружающей красотой любоваться  но это чревато последствиями там же везде спускиподемы,POSITIVE,0.8102514743804932
52596,379927556,1650569653,летка выдерживать давать летний брать год ездить прекрасно гулять забредать глухой место самокат мешать выбираться,52505.0,-57825647.0,[],1.0,1.0,0.0,1.0,0.0,[],True,True,,,True,,,летка не выдержитну вы даёте я только  летнюю не бралаа так все с  лет где то ездили и прекрасно гулялиа если уж куда то забредешь в глухое место то там самокат только мешать будет выбраться,NEGATIVE,0.7514536380767822
46101,524105892,1628782168,мэр спрашивать,46098.0,-57825647.0,[],1.0,1.0,0.0,1.0,0.0,[],True,True,,,True,,,у мэра своего спроси,NEUTRAL,0.8295618295669556
30397,256855268,1563765147,колоннада цена помнить т брать,30322.0,-57825647.0,[],1.0,0.0,0.0,1.0,0.0,[],True,True,,,True,,,можно  у колоннадыцену не помню тк сам не брал,NEUTRAL,0.8279293179512024
