id,from_id,date,text,post_id,owner_id,parents_stack,likes.can_like,likes.count,likes.user_likes,likes.can_publish,thread.count,thread.items,thread.can_post,thread.show_reply_button,attachments,deleted,thread.groups_can_post
9162852,196759065,1626185435,ПДшница не поделила мужа,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,4,"[{'id': 9162856, 'from_id': 489973829, 'date': 1626185497, 'text': '[id196759065|Асад], 😂😂😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}, {'id': 9162857, 'from_id': 621316439, 'date': 1626185501, 'text': '[id196759065|Асад], позорники . До чего униженные.', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}, {'id': 9162864, 'from_id': 647682361, 'date': 1626185544, 'text': '[id196759065|Асад], пакир такая', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}, {'id': 9163102, 'from_id': 661708126, 'date': 1626187916, 'text': '[id196759065|Асад], когда понимаешь о чем они говорят 😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162852], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 196759065, 'reply_to_comment': 9162852}]",True,True,"[{'type': 'video', 'video': {'response_type': 'full', 'access_key': 'feef56e7f347876dca', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 0, 'date': 1626185392, 'description': '', 'duration': 24, 'image': [{'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_s', 'width': 130, 'height': 96, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_m', 'width': 160, 'height': 120, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_l', 'width': 320, 'height': 240, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_x', 'width': 800, 'height': 450, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_w', 'width': 720, 'height': 720}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_t', 'width': 320, 'height': 320}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_u', 'width': 720, 'height': 720}], 'first_frame': [{'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_f', 'width': 405, 'height': 405}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_md', 'width': 270, 'height': 270}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_d', 'width': 135, 'height': 135}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_sm', 'width': 72, 'height': 72}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1478616680983&idx=0&type=39&tkn=ddsU1IJzCoHX4IEqIkY9a2HSfAE&fn=vid_w', 'width': 720, 'height': 720}], 'width': 480, 'height': 480, 'id': 456261524, 'owner_id': -59780149, 'user_id': 196759065, 'title': 'Видео от Асада Курбанова', 'is_favorite': False, 'track_code': 'video_7886713fGc0HWQnybCWdNnmjgNkDZJ4Ij5yxHf9IDM7xlkfMRKci7htYCZptJJoweMmG7DVWqDm6roUZiClgovGHavl9', 'type': 'video', 'views': 35, 'local_views': 35, 'can_dislike': 1}}]",,
9162853,540010478,1626185439,Возможно этого Мусу спасать надо😄,9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,1,"[{'id': 9162884, 'from_id': 625859193, 'date': 1626185698, 'text': '[id540010478|Aniyat], 😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162853], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 540010478, 'reply_to_comment': 9162853}]",True,True,,,
9162855,420821857,1626185463,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 59112, 'product_id': 1216, 'images': [{'url': 'https://vk.com/sticker/1-59112-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-59112-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-59112-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-59112-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-59112-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-59112-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-59112-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-59112-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-59112-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-59112-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162858,663013329,1626185502,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'audio', 'audio': {'artist': 'M&A, BETSY', 'id': 456244792, 'owner_id': 2000097785, 'title': 'Simple dimpl pop it squish', 'duration': 25, 'is_explicit': False, 'is_focus_track': False, 'track_code': '508c3cdftUrI8YONP6QQrBbQuEORZ2e7f41tQxa-8S-WOJ__mH2BcZGFZD6Xb0nPeb3VJv8aEsQ23TIdQOuk4gy7H8kWs3-dqIU', 'url': 'https://vk.com/mp3/audio_api_unavailable.mp3', 'date': 1626185502, 'album_id': 3, 'lyrics_id': 1, 'main_artists': [{'name': 'M&A', 'domain': '6199219660941377050', 'id': '6199219660941377050', 'is_followed': False, 'can_follow': False}, {'name': 'BETSY', 'domain': '1422099629078676234', 'id': '1422099629078676234', 'is_followed': False, 'can_follow': False}], 'short_videos_allowed': True, 'stories_allowed': True, 'stories_cover_allowed': False}}]",,
9162859,579038704,1626185513,Мааааасяяяяяя,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162860,406118653,1626185514,Вывод один - лучше ходить пешком,9162800.0,-59780149.0,[],1.0,1.0,0.0,1.0,0,[],True,True,,,
9162862,351161480,1626185537,Моросня вошла в чат,9162800.0,-59780149.0,[],1.0,2.0,0.0,1.0,0,[],True,True,,,
9162863,621316439,1626185542,Я многожёнство как-то по другому представляла.,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162865,542175377,1626185556,😵,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162866,579038704,1626185569,Макунечка,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162868,579038704,1626185609,Зайкин,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162869,196759065,1626185613,"Каждый по своему представляет многоженство, большинство не верно",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162870,647682361,1626185616,Я бы тоже не пожелала делить своего мужа ни с кем,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162871,647682361,1626185624,И это нормально,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162872,663013329,1626185625,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 46, 'product_id': 1, 'images': [{'url': 'https://vk.com/sticker/1-46-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-46-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-46-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-46-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-46-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-46-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-46-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-46-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-46-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-46-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162873,579038704,1626185633,Кыыысяя😒😫,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162874,621316439,1626185644,Он что твой собственник?,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162875,215677202,1626185646,Ну и.. я жду продолжения,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162876,489973829,1626185652,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1626185652, 'id': 457781760, 'owner_id': -59780149, 'access_key': '068f67d4957dd39b8c', 'sizes': [{'height': 126, 'type': 'm', 'width': 130, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=130x126&quality=96&sign=f40e0bd6562c54b05d5348f3c32f7d10&c_uniq_tag=g-0ZMV6-Xj_-sbMJ8BTCldUy7CJSCDg1FdwWLS4BQ4I&type=album'}, {'height': 126, 'type': 'o', 'width': 130, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=130x126&quality=96&sign=f40e0bd6562c54b05d5348f3c32f7d10&c_uniq_tag=g-0ZMV6-Xj_-sbMJ8BTCldUy7CJSCDg1FdwWLS4BQ4I&type=album'}, {'height': 194, 'type': 'p', 'width': 200, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=200x194&quality=96&sign=24f31feda20ce7e4c6ca370290a8245f&c_uniq_tag=9aZLsnrLvsYIjrbCBORaNgkmTm4ESJx0zmFUyUP4pHw&type=album'}, {'height': 310, 'type': 'q', 'width': 320, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=320x310&quality=96&sign=95d24de82ad66a864989cd71e1700c34&c_uniq_tag=TKGoeRXyxuD2gO-_ytQHqcXUnOr-ZQMZB43_bBTFzg4&type=album'}, {'height': 493, 'type': 'r', 'width': 510, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=510x493&quality=96&sign=ee2847e807be9167b8c76e8c8f57938c&c_uniq_tag=7jcehmZdDG_8mSQhVSzVeCgkrdMYq85X2rsGemSE6fs&type=album'}, {'height': 73, 'type': 's', 'width': 75, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=75x73&quality=96&sign=4b8d1950bcd623fae9c71d4d7d4a0a64&c_uniq_tag=AGOfT71SPvxX--27Lh4TX98s94zjwFykvdiPN1R4OJM&type=album'}, {'height': 584, 'type': 'x', 'width': 604, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=604x584&quality=96&sign=46d0cc1fac88b6f60ecbde7adb0d8217&c_uniq_tag=g3se4xizghe_4G1PTMt9C-7Ieei0JUxF3O-M_xv4TxM&type=album'}, {'height': 781, 'type': 'y', 'width': 807, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=807x781&quality=96&sign=160771c261d9e6854074d990a1ab44c1&c_uniq_tag=eU-yHSuc1sl7kqP-kNBeHxxLVMcgd2F__HmHHdKa7cM&type=album'}, {'height': 1045, 'type': 'z', 'width': 1080, 'url': 'https://sun9-23.userapi.com/impg/Uqw3jZB5P6UStmEsBnx46BEtoamp7bsX1WDQlQ/om_B2uhAlbA.jpg?size=1080x1045&quality=96&sign=2f178d56089f07227ee86c3f9c4fe4db&c_uniq_tag=t0W0qT1U1IXi_T0lKlDd10d4YpVw3ep7XNm9TyInY90&type=album'}], 'text': '', 'user_id': 489973829, 'has_tags': False}}]",,
9162877,621316439,1626185654,Не желает она 😅,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,28,"[{'id': 9162883, 'from_id': 647682361, 'date': 1626185692, 'text': '[id621316439|Кто-Ты], мой муж будет только моим и всё!', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162877}, {'id': 9162887, 'from_id': 621316439, 'date': 1626185718, 'text': '[id647682361|Justina], ага , мечтай', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162883}, {'id': 9162900, 'from_id': 647682361, 'date': 1626185790, 'text': '[id621316439|Кто-Ты], мои мечты всегда сбываются😌', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162887}, {'id': 9162930, 'from_id': 621316439, 'date': 1626186005, 'text': '[id647682361|Justina], мужчины полигамны и им одной мало. Это в них заложено. Можешь волосы рвать , ты этого изменить не сможешь 🤣', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162900}, {'id': 9162936, 'from_id': 647682361, 'date': 1626186072, 'text': '[id621316439|Кто-Ты], они полигамны лишь до тех пор, пока не встретят ту самую)', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162930}, {'id': 9162950, 'from_id': 621316439, 'date': 1626186169, 'text': '[id647682361|Justina], зелёная ещё. 🤣', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 647682361, 'reply_to_comment': 9162936}, {'id': 9163010, 'from_id': 663530781, 'date': 1626186808, 'text': '[id621316439|Кто-Ты], наивная женщина', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162950}, {'id': 9163025, 'from_id': 647682361, 'date': 1626186948, 'text': '[id621316439|Кто-Ты], а ты прям на опыте и скорее всего вторая жена', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9162950}, {'id': 9163066, 'from_id': 621316439, 'date': 1626187352, 'text': '[id663530781|Rg], я наивная ?', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 663530781, 'reply_to_comment': 9163010}, {'id': 9163069, 'from_id': 663530781, 'date': 1626187389, 'text': '[id621316439|Кто-Ты], ну как бы она верит , не ты', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162877], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 621316439, 'reply_to_comment': 9163066}]",True,True,,,
9162878,351161480,1626185669,"Анка,тебе за коммы сколько платят?",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162880,450371449,1626185680,Что там было в 57секундом гс?,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162881,579038704,1626185680,Маку💕,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162882,351161480,1626185680,"Тоже что ли чанду писать,каждую секунду",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,8,"[{'id': 9162891, 'from_id': 450371449, 'date': 1626185734, 'text': '[id351161480|Салима], только не со статусом «Альхамдуллагъ»', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9162882}, {'id': 9162896, 'from_id': 351161480, 'date': 1626185767, 'text': '[id450371449|Тамила], не', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 450371449, 'reply_to_comment': 9162891}, {'id': 9162902, 'from_id': 540010478, 'date': 1626185813, 'text': '[id450371449|Тамила], 😄', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 450371449, 'reply_to_comment': 9162891}, {'id': 9162917, 'from_id': 489973829, 'date': 1626185943, 'text': '[id351161480|Салима], чанду незнаю но реальные истории из своей жизни можно было бы', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9162882}, {'id': 9163045, 'from_id': 335534199, 'date': 1626187150, 'text': '[id450371449|Тамила], 😂😂😂😂', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 450371449, 'reply_to_comment': 9162891}, {'id': 9163054, 'from_id': 335534199, 'date': 1626187240, 'text': '[id351161480|Салима], можно было бы, а то читать нечего.', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9162882}, {'id': 9163061, 'from_id': 351161480, 'date': 1626187322, 'text': '[id335534199|Абдусалам],  тут и без меня чанды хватает🤣', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 335534199, 'reply_to_comment': 9163054}, {'id': 9163070, 'from_id': 335534199, 'date': 1626187390, 'text': '[id351161480|Салима], что правда то правда.', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162882], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 351161480, 'reply_to_comment': 9163061}]",True,True,,,
9162885,647682361,1626185700,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 53116, 'product_id': 1073, 'images': [{'url': 'https://vk.com/sticker/1-53116-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-53116-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-53116-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-53116-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-53116-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-53116-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-53116-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-53116-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-53116-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-53116-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162886,489973829,1626185717,Салима не ругайся даешь свой арбуз,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162888,579038704,1626185723,Масечка💞,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162889,215677202,1626185728,57 минутном,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162892,663013329,1626185736,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'audio', 'audio': {'artist': 'Хазбик', 'id': 456244820, 'owner_id': 2000087387, 'title': 'бомба честно говоря  kisel', 'duration': 25, 'is_explicit': False, 'is_focus_track': False, 'track_code': 'ecc4d3e37sAjasbvchl020ijxsLJ9NT1RAAGFPmjlNCgi1P3cwDa93AeIVza0i24J86rp6eJoYoNUFlKr_bBP0sP08GRziQXQx4', 'url': '', 'date': 1626185736, 'album_id': 3, 'genre_id': 1001, 'content_restricted': 10, 'short_videos_allowed': False, 'stories_allowed': False, 'stories_cover_allowed': False}}]",,
9162893,579038704,1626185745,Счастье моё💞,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162894,489973829,1626185746,"Тамила перекур у нас , терпение",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162895,215677202,1626185759,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'sticker', 'sticker': {'sticker_id': 4793, 'product_id': 153, 'images': [{'url': 'https://vk.com/sticker/1-4793-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-4793-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-4793-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-4793-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-4793-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-4793-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-4793-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-4793-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-4793-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-4793-512b', 'width': 512, 'height': 512}], 'is_allowed': True}}]",,
9162897,215677202,1626185770,Мы ждём продолжения,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,3,"[{'id': 9162905, 'from_id': 540010478, 'date': 1626185842, 'text': '[id215677202|Анастасия], продолжения чего ?', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162897], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 215677202, 'reply_to_comment': 9162897}, {'id': 9162937, 'from_id': 215677202, 'date': 1626186075, 'text': '[id540010478|Aniyat], там чья-то лавстори выше', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162897], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 540010478, 'reply_to_comment': 9162905}, {'id': 9162939, 'from_id': 540010478, 'date': 1626186086, 'text': 'О как', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162897], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 215677202, 'reply_to_comment': 9162937}]",True,True,,,
9162898,542175377,1626185785,Настя,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162899,579038704,1626185787,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'graffiti', 'graffiti': {'id': 603988234, 'owner_id': 579038704, 'height': 433, 'url': 'https://vk.com/doc579038704_603988234?hash=4u1VcYXZP061ZbYJ0HScESkH4JDn9PyLvY04BjCw7n8&dl=GMYTAMJQGI3DMNA:1685252371:2BlNRrzgk04IXkQS99tNxLcPFGWz71qtvyzWrvly6gP&api=1&no_preview=1', 'width': 720, 'access_key': 'ZQ0kImx6eWZpNDyDiy6C7KPOveVFBuuPoseKNnrbFbg'}}]",,
9162901,450371449,1626185799,"Даже в 57 минутном. 
Сократите до секунд, пожалуйста",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
9162903,579038704,1626185826,,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,"[{'type': 'graffiti', 'graffiti': {'id': 602985577, 'owner_id': 579038704, 'height': 720, 'url': 'https://vk.com/doc579038704_602985577?hash=ddo88UYBwSogB1cbePquEcXVwZhZDm3d57gKqJu0otH&dl=GMYTAMJQGI3DMNA:1685252371:vchc8nfWfYYirzp9HMY4cb9IhcILwEFR5sIJ0TBV2UH&api=1&no_preview=1', 'width': 210, 'access_key': 'JPDQbdmidYFmvAZlddiOoxqvPwKxdAaKIzdw19dfv9o'}}]",,
9162904,542175377,1626185837,как эту булочку на аве зовут? че то понравилась она мне,9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,2,"[{'id': 9162913, 'from_id': 215677202, 'date': 1626185929, 'text': '[id542175377|Хамза], в сериале её зовут Лукреция) а по жизни Данна какая то', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162904], 'likes': {'can_like': 1, 'count': 1, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 542175377, 'reply_to_comment': 9162904}, {'id': 9162922, 'from_id': 542175377, 'date': 1626185951, 'text': '[id215677202|Анастасия], понял, шпасибо', 'post_id': 9162800, 'owner_id': -59780149, 'parents_stack': [9162904], 'likes': {'can_like': 1, 'count': 0, 'user_likes': 0, 'can_publish': 1}, 'reply_to_user': 215677202, 'reply_to_comment': 9162913}]",True,True,,,
9162906,215677202,1626185845,"Сбер такой тормоз сегодня..😭 так подводит, так подставляет..",9162800.0,-59780149.0,[],1.0,0.0,0.0,1.0,0,[],True,True,,,
